label,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
left,0.6669511795043945,0.2774895131587982,-0.36518773436546326,0.9999963641166687,0.6786738038063049,0.271058052778244,-0.3396572768688202,0.9999924302101135,0.6829550862312317,0.27604538202285767,-0.339763343334198,0.9999917149543762,0.6864776015281677,0.28022435307502747,-0.33986032009124756,0.9999904036521912,0.6678825616836548,0.25615194439888,-0.348171591758728,0.9999920129776001,0.6642960906028748,0.25079789757728577,-0.3482537269592285,0.9999923706054688,0.6602437496185303,0.24600999057292938,-0.3482980728149414,0.9999917149543762,0.6873052716255188,0.29328852891921997,-0.18066753447055817,0.9999862909317017,0.6491765379905701,0.24805741012096405,-0.22471782565116882,0.9999938607215881,0.6656808853149414,0.3013191819190979,-0.3044693171977997,0.9999968409538269,0.6518942713737488,0.2838808298110962,-0.3172484338283539,0.9999982118606567,0.6725022196769714,0.42981284856796265,-0.05871922895312309,0.9999849796295166,0.5620496869087219,0.32475969195365906,-0.13909119367599487,0.9999900460243225,0.6506744027137756,0.5746694803237915,0.031288471072912216,0.9879434108734131,0.4905475080013275,0.44799599051475525,-0.09787087142467499,0.9974657297134399,0.632230281829834,0.7128492593765259,-0.123402439057827,0.9852250218391418,0.455152690410614,0.5736388564109802,-0.22923912107944489,0.9932922124862671,0.6305176019668579,0.7611068487167358,-0.16903188824653625,0.9671759605407715,0.4416397213935852,0.6157649159431458,-0.27336886525154114,0.984531581401825,0.6251545548439026,0.7566750645637512,-0.21651044487953186,0.9709712266921997,0.45371848344802856,0.6180441975593567,-0.3106849491596222,0.9860066771507263,0.6225447654724121,0.7414695024490356,-0.14622341096401215,0.9679005146026611,0.46041861176490784,0.6090481877326965,-0.24534986913204193,0.9834833741188049,0.5733655095100403,0.6559907793998718,0.029227739199995995,0.9988479018211365,0.4993032217025757,0.6143854856491089,-0.02903628721833229,0.9989559650421143,0.563826858997345,0.9011423587799072,-0.07047580927610397,0.7287381291389465,0.47551867365837097,0.8564630746841431,-0.086355060338974,0.7548549771308899,0.5356490015983582,1.0881880521774292,0.19924099743366241,0.19421659409999847,0.4381684362888336,1.0523815155029297,0.11355376988649368,0.3143671751022339,0.5262952446937561,1.1083508729934692,0.2192733734846115,0.15789054334163666,0.4320221245288849,1.0720874071121216,0.1266564577817917,0.12934307754039764,0.5372536778450012,1.1659584045410156,0.08273672312498093,0.1434323787689209,0.4381113350391388,1.1320708990097046,-0.05059206858277321,0.20237067341804504
left,0.6670981049537659,0.2774716913700104,-0.3691980540752411,0.9999966025352478,0.6788204312324524,0.2710099220275879,-0.3439014256000519,0.9999929666519165,0.6830940246582031,0.27602067589759827,-0.3440060019493103,0.999992311000824,0.6866757273674011,0.2802172899246216,-0.3441023826599121,0.9999909996986389,0.6680080890655518,0.25604891777038574,-0.3524896800518036,0.9999926090240479,0.6644425988197327,0.2507691979408264,-0.3525694012641907,0.9999929070472717,0.6602850556373596,0.2459937483072281,-0.3526080846786499,0.9999922513961792,0.687521755695343,0.293230801820755,-0.18567708134651184,0.9999873042106628,0.6491956114768982,0.24805068969726562,-0.2300833761692047,0.9999942779541016,0.665900468826294,0.30130958557128906,-0.3087819218635559,0.9999970197677612,0.652005136013031,0.2838827967643738,-0.3216642439365387,0.9999983310699463,0.6728335022926331,0.4301226735115051,-0.06438294053077698,0.9999853372573853,0.5620666146278381,0.32499194145202637,-0.14438863098621368,0.9999904036521912,0.6508698463439941,0.5750842094421387,0.02493165247142315,0.9885115623474121,0.49039414525032043,0.44812682271003723,-0.10439186543226242,0.997567355632782,0.6328156590461731,0.7132110595703125,-0.1273614466190338,0.9859534502029419,0.45514124631881714,0.573481023311615,-0.2341955304145813,0.9935486316680908,0.6315529346466064,0.7619179487228394,-0.17221879959106445,0.9685239791870117,0.44132497906684875,0.6157454252243042,-0.2781304717063904,0.9850145578384399,0.6260058879852295,0.7575473785400391,-0.2198677510023117,0.9721841216087341,0.4535037577152252,0.6180626749992371,-0.31522437930107117,0.9864612817764282,0.6232922077178955,0.7423109412193298,-0.15027979016304016,0.9692527055740356,0.46036621928215027,0.6090056300163269,-0.2502955496311188,0.9840126633644104,0.5729915499687195,0.6558587551116943,0.02885689213871956,0.9988459944725037,0.4989807605743408,0.6144025921821594,-0.02866046316921711,0.9989641308784485,0.5640721321105957,0.9012323021888733,-0.07053076475858688,0.733845591545105,0.47409045696258545,0.8564775586128235,-0.08421104401350021,0.7631445527076721,0.537303626537323,1.0889930725097656,0.1959725320339203,0.19818496704101562,0.43642470240592957,1.052475094795227,0.11270390450954437,0.32382211089134216,0.527811586856842,1.1095762252807617,0.21559621393680573,0.1637645810842514,0.43079084157943726,1.0724748373031616,0.1254359632730484,0.13295678794384003,0.5405163764953613,1.1668503284454346,0.08006689697504044,0.14619939029216766,0.4345255196094513,1.1318968534469604,-0.05093363672494888,0.2066730409860611
left,0.6671094298362732,0.2777610123157501,-0.38293230533599854,0.9999967813491821,0.6788199543952942,0.27115994691848755,-0.35809680819511414,0.9999933242797852,0.6830891370773315,0.2761514186859131,-0.3581933379173279,0.9999927282333374,0.6866933703422546,0.28036820888519287,-0.35828521847724915,0.9999914169311523,0.6680023670196533,0.2562209963798523,-0.3669314980506897,0.9999930262565613,0.6644474267959595,0.2510373592376709,-0.3670276701450348,0.9999932646751404,0.6602737903594971,0.24621166288852692,-0.36706945300102234,0.9999926686286926,0.687538206577301,0.2932931184768677,-0.19926084578037262,0.9999880194664001,0.6491497159004211,0.24824413657188416,-0.2449486404657364,0.9999946355819702,0.6659299731254578,0.3016439378261566,-0.3220014274120331,0.9999971985816956,0.652015745639801,0.28417807817459106,-0.33524248003959656,0.9999984502792358,0.6730749011039734,0.4304754137992859,-0.07503936439752579,0.9999856352806091,0.5620636343955994,0.3254656493663788,-0.15475782752037048,0.9999907612800598,0.6510295271873474,0.575648307800293,0.016130078583955765,0.9889257550239563,0.4900157153606415,0.4482493996620178,-0.11197912693023682,0.9976620674133301,0.6330374479293823,0.713312029838562,-0.1361091285943985,0.9863267540931702,0.45467355847358704,0.5734192728996277,-0.2408880740404129,0.9937208890914917,0.6319065690040588,0.7622456550598145,-0.1806361973285675,0.969083309173584,0.44069522619247437,0.6158371567726135,-0.2844696342945099,0.9853049516677856,0.626301109790802,0.7578924894332886,-0.22862616181373596,0.9727155566215515,0.4524855613708496,0.6182507276535034,-0.32233425974845886,0.9867497682571411,0.6234806776046753,0.742630124092102,-0.15914645791053772,0.9698467254638672,0.45949119329452515,0.6091466546058655,-0.25723180174827576,0.9843543767929077,0.5730361938476562,0.6558796167373657,0.028551654890179634,0.998818039894104,0.4990249574184418,0.6146288514137268,-0.028360189869999886,0.9989467859268188,0.5643714666366577,0.9016999006271362,-0.07167786359786987,0.7393282651901245,0.47390273213386536,0.8566489815711975,-0.08329387754201889,0.7682321667671204,0.5381994843482971,1.0912142992019653,0.1872754693031311,0.2052164375782013,0.4348692297935486,1.052665114402771,0.1128547266125679,0.3332037031650543,0.528706967830658,1.1122181415557861,0.2059902399778366,0.17045195400714874,0.42933884263038635,1.0727425813674927,0.1254505217075348,0.1372145116329193,0.5411928296089172,1.1690818071365356,0.06876244395971298,0.15173327922821045,0.43253347277641296,1.1318984031677246,-0.051173750311136246,0.21275562047958374
left,0.6671215891838074,0.27895957231521606,-0.39833205938339233,0.9999969005584717,0.6788199543952942,0.2719065248966217,-0.3740116357803345,0.9999935030937195,0.683086633682251,0.2767737805843353,-0.37410369515419006,0.9999929070472717,0.6866990327835083,0.28095394372940063,-0.3741948902606964,0.9999915957450867,0.6679849624633789,0.2572808861732483,-0.3834158182144165,0.9999932646751404,0.6644447445869446,0.2521984875202179,-0.3835216760635376,0.9999935626983643,0.6602414846420288,0.24718579649925232,-0.38357028365135193,0.9999929666519165,0.6875289082527161,0.2937384247779846,-0.2141190767288208,0.9999883770942688,0.6490375399589539,0.24889610707759857,-0.26255127787590027,0.9999948740005493,0.6659203767776489,0.30301621556282043,-0.3365781009197235,0.9999973177909851,0.6520126461982727,0.28541994094848633,-0.35058626532554626,0.9999985694885254,0.6731858849525452,0.4306190311908722,-0.08514799922704697,0.9999855756759644,0.5620570778846741,0.32578057050704956,-0.1687171906232834,0.9999909996986389,0.6510942578315735,0.5758256316184998,0.009750806726515293,0.9891672730445862,0.4895865321159363,0.4485192894935608,-0.12445753067731857,0.99774169921875,0.6330939531326294,0.7131472229957581,-0.14016267657279968,0.9864133596420288,0.45370572805404663,0.573990523815155,-0.25096869468688965,0.993769645690918,0.6321091651916504,0.7622500658035278,-0.1840822994709015,0.9690106511116028,0.4398019313812256,0.6161959171295166,-0.29391759634017944,0.9853082299232483,0.626518964767456,0.7579449415206909,-0.2324001044034958,0.9727104306221008,0.4513433277606964,0.6188914775848389,-0.3321807384490967,0.9867843389511108,0.6235749125480652,0.7426808476448059,-0.16328467428684235,0.9698416590690613,0.45828545093536377,0.6099545359611511,-0.26727962493896484,0.9844152331352234,0.5730445981025696,0.6558521389961243,0.028364112600684166,0.9987306594848633,0.4990036189556122,0.6146965026855469,-0.028174439445137978,0.9988810420036316,0.5642700791358948,0.9022476077079773,-0.07220952212810516,0.7432512640953064,0.47306394577026367,0.8552218079566956,-0.08213133364915848,0.7708954811096191,0.5340620279312134,1.0912054777145386,0.17977289855480194,0.21334703266620636,0.4317586123943329,1.052445411682129,0.11058557778596878,0.34343501925468445,0.5235674381256104,1.1121877431869507,0.19779853522777557,0.17901727557182312,0.4257524609565735,1.0727176666259766,0.12258294969797134,0.14359791576862335,0.5364922881126404,1.1691832542419434,0.060880109667778015,0.1584649533033371,0.4294036626815796,1.1310542821884155,-0.05364558845758438,0.2202185094356537
left,0.6671252846717834,0.27976372838020325,-0.39433783292770386,0.9999970197677612,0.6788181662559509,0.27253586053848267,-0.3697156012058258,0.9999937415122986,0.6830832958221436,0.27732565999031067,-0.36980777978897095,0.9999931454658508,0.686699390411377,0.28150203824043274,-0.3698991537094116,0.9999918341636658,0.6679769158363342,0.2580135762691498,-0.3790566623210907,0.9999935030937195,0.6644441485404968,0.2529337704181671,-0.37916091084480286,0.9999938011169434,0.6602229475975037,0.24780994653701782,-0.37920933961868286,0.9999932646751404,0.6875108480453491,0.29423749446868896,-0.20997105538845062,0.9999887347221375,0.6489602327346802,0.24937187135219574,-0.2581671178340912,0.9999951124191284,0.6658967733383179,0.3039769232273102,-0.33278435468673706,0.9999974370002747,0.6519837975502014,0.28622227907180786,-0.3467428982257843,0.9999985694885254,0.6731988787651062,0.4306953251361847,-0.08242116123437881,0.99998539686203,0.5620869398117065,0.3258444368839264,-0.1662875860929489,0.999991238117218,0.6510531902313232,0.5761756896972656,0.011971862986683846,0.9892688989639282,0.4893636405467987,0.4484747052192688,-0.123018279671669,0.9978201985359192,0.6328694820404053,0.7133924961090088,-0.13785700500011444,0.9862862825393677,0.4526919424533844,0.5745906233787537,-0.24984589219093323,0.9937854409217834,0.6318016052246094,0.7623394131660461,-0.18197733163833618,0.9685118198394775,0.43922820687294006,0.6162126064300537,-0.2927573621273041,0.9852257370948792,0.6263160109519958,0.7580760717391968,-0.22995352745056152,0.9723246693611145,0.45060044527053833,0.6193466186523438,-0.3307587504386902,0.9867330193519592,0.6233725547790527,0.7428152561187744,-0.16082942485809326,0.9694188237190247,0.45735853910446167,0.6105362772941589,-0.2660394608974457,0.9843757152557373,0.5730283856391907,0.655860960483551,0.02836022712290287,0.9986673593521118,0.4989612400531769,0.6147428750991821,-0.028171364217996597,0.9988363981246948,0.5642010569572449,0.9035431742668152,-0.07591766864061356,0.7429589033126831,0.4725511968135834,0.8552855849266052,-0.0837186649441719,0.7693338990211487,0.5303120017051697,1.0911039113998413,0.17526742815971375,0.21730953454971313,0.42923101782798767,1.0523645877838135,0.10406158119440079,0.3494800925254822,0.5193818807601929,1.11199152469635,0.19345714151859283,0.18542040884494781,0.4226224422454834,1.0727967023849487,0.11570698022842407,0.1483146995306015,0.5319509506225586,1.169179916381836,0.05716243386268616,0.16244162619113922,0.4266761243343353,1.1303547620773315,-0.0609084814786911,0.22484442591667175
left,0.6669029593467712,0.2795328199863434,-0.3791510760784149,0.9999971389770508,0.6787289977073669,0.2723993957042694,-0.35420453548431396,0.9999939799308777,0.6828230023384094,0.2771590054035187,-0.3542926609516144,0.9999934434890747,0.6865944862365723,0.2814464569091797,-0.3543705642223358,0.9999921321868896,0.6678986549377441,0.25775134563446045,-0.3626972436904907,0.9999938011169434,0.6644105315208435,0.2527414858341217,-0.3627971112728119,0.9999940991401672,0.6600690484046936,0.24761024117469788,-0.36285585165023804,0.9999935626983643,0.6874717473983765,0.29434704780578613,-0.19615723192691803,0.9999890923500061,0.6489209532737732,0.24939318001270294,-0.24023784697055817,0.9999952912330627,0.6657167673110962,0.30383604764938354,-0.3184947371482849,0.9999974966049194,0.6517385840415955,0.2861418128013611,-0.3312990069389343,0.9999986290931702,0.6732895970344543,0.43070313334465027,-0.0718318447470665,0.99998539686203,0.5620729923248291,0.3258609473705292,-0.151139497756958,0.9999914765357971,0.6508899331092834,0.5762306451797485,0.02230929210782051,0.9893729090690613,0.4889286458492279,0.4484752416610718,-0.10777828842401505,0.9978584051132202,0.6326383352279663,0.7138804793357849,-0.1263887882232666,0.9863049983978271,0.4523731470108032,0.5748746395111084,-0.23509067296981812,0.9938419461250305,0.6312317252159119,0.7624874711036682,-0.1694895476102829,0.9684624671936035,0.43895453214645386,0.6159586310386658,-0.27689406275749207,0.9852918386459351,0.6259722113609314,0.7583225965499878,-0.2168300747871399,0.9723166823387146,0.4501458704471588,0.6193407773971558,-0.3155635595321655,0.9868097901344299,0.623162567615509,0.7430485486984253,-0.14911118149757385,0.9694189429283142,0.4568542540073395,0.6105843782424927,-0.251487672328949,0.9844732284545898,0.5731531977653503,0.6558788418769836,0.028322383761405945,0.9986602663993835,0.4989645779132843,0.6147422194480896,-0.028137432411313057,0.9988371133804321,0.5643863081932068,0.9051966667175293,-0.07942608743906021,0.7429025769233704,0.4723445475101471,0.8559910655021667,-0.08651398122310638,0.7675429582595825,0.5295904874801636,1.0909007787704468,0.17787271738052368,0.21940714120864868,0.4292871654033661,1.0527493953704834,0.10185334086418152,0.3533681631088257,0.5190158486366272,1.1114258766174316,0.1965550035238266,0.1889628916978836,0.4226561486721039,1.073472499847412,0.11385565996170044,0.15139718353748322,0.5297293066978455,1.1693105697631836,0.05973488464951515,0.1646919846534729,0.4268175959587097,1.1304832696914673,-0.062159691005945206,0.2279895544052124
left,0.665909469127655,0.27914509177207947,-0.3635208010673523,0.9999971389770508,0.6781977415084839,0.272184818983078,-0.3386862277984619,0.9999939799308777,0.6817553043365479,0.27677464485168457,-0.3387775421142578,0.9999934434890747,0.685818612575531,0.2811814844608307,-0.33886033296585083,0.9999921321868896,0.6673957705497742,0.2575571537017822,-0.34709566831588745,0.9999938607215881,0.6638906002044678,0.2525970935821533,-0.3471880555152893,0.999994158744812,0.6592979431152344,0.2474687099456787,-0.34724509716033936,0.9999936819076538,0.6871651411056519,0.2942962050437927,-0.18209558725357056,0.9999890327453613,0.6487264037132263,0.24943359196186066,-0.2257838249206543,0.9999952912330627,0.6649434566497803,0.30356356501579285,-0.30342209339141846,0.9999974966049194,0.6509807109832764,0.28602808713912964,-0.3161197304725647,0.9999986290931702,0.673295259475708,0.4305309057235718,-0.06136774644255638,0.9999853372573853,0.5619617700576782,0.32558396458625793,-0.13739678263664246,0.9999916553497314,0.6508712768554688,0.5755863785743713,0.03254910185933113,0.9892286658287048,0.48865634202957153,0.4484441578388214,-0.09301479905843735,0.9977966547012329,0.6322395205497742,0.713682234287262,-0.11279672384262085,0.9858237504959106,0.4518945813179016,0.5745974183082581,-0.22012722492218018,0.993654191493988,0.6298604011535645,0.7621469497680664,-0.15452992916107178,0.9674188494682312,0.43809500336647034,0.6157674193382263,-0.2614928185939789,0.9849169850349426,0.6247144341468811,0.7582269906997681,-0.20175594091415405,0.9714294672012329,0.4493105411529541,0.6192076206207275,-0.30006954073905945,0.986485481262207,0.622309684753418,0.7429602742195129,-0.1352793276309967,0.9684723615646362,0.45602521300315857,0.6104761958122253,-0.23660071194171906,0.9841035008430481,0.5735626816749573,0.6556394696235657,0.02742462232708931,0.998651921749115,0.49919766187667847,0.6145843267440796,-0.027253905311226845,0.998833179473877,0.5644214749336243,0.9053807854652405,-0.08108159899711609,0.7428407073020935,0.472177118062973,0.8558300137519836,-0.08733920753002167,0.7639975547790527,0.5299257040023804,1.090930700302124,0.17763397097587585,0.22050869464874268,0.4293344020843506,1.052526831626892,0.10182251036167145,0.35375234484672546,0.5192202925682068,1.111330509185791,0.19657091796398163,0.1896403580904007,0.4228105843067169,1.0733108520507812,0.11400759965181351,0.15226851403713226,0.529822587966919,1.1693482398986816,0.05952956900000572,0.16578388214111328,0.42654916644096375,1.130143642425537,-0.06189018860459328,0.2288908064365387
neutral,0.4863355755805969,0.2383091151714325,-0.3386287987232208,0.9999865293502808,0.49251577258110046,0.21659183502197266,-0.31858330965042114,0.9999737739562988,0.4957199990749359,0.2161899209022522,-0.3186975121498108,0.9999720454216003,0.500679612159729,0.21613448858261108,-0.31882038712501526,0.9999725818634033,0.4765140414237976,0.21828418970108032,-0.32192498445510864,0.999970555305481,0.4701024889945984,0.21985051035881042,-0.32190650701522827,0.9999672770500183,0.4653547406196594,0.22154852747917175,-0.3219730257987976,0.9999672174453735,0.5065482258796692,0.22562944889068604,-0.1811063587665558,0.9999568462371826,0.45761388540267944,0.23242920637130737,-0.19502265751361847,0.9999698996543884,0.4955672323703766,0.26016926765441895,-0.28535059094429016,0.9999911189079285,0.4765438437461853,0.2639519274234772,-0.2896031439304352,0.9999908208847046,0.555615246295929,0.35040903091430664,-0.0721292495727539,0.9999785423278809,0.42244237661361694,0.3672064542770386,-0.11881488561630249,0.9999390840530396,0.5746192932128906,0.5038653016090393,-0.0014375639148056507,0.9912097454071045,0.40577489137649536,0.532349169254303,-0.0807318389415741,0.9927636981010437,0.5895029902458191,0.6426823735237122,-0.14469580352306366,0.9898146390914917,0.4058052599430084,0.6759692430496216,-0.1998237818479538,0.9768405556678772,0.5955607295036316,0.6844991445541382,-0.19025349617004395,0.9772648215293884,0.4002062678337097,0.7202877402305603,-0.23970332741737366,0.9509625434875488,0.5859096050262451,0.6823288202285767,-0.23391015827655792,0.9798456430435181,0.4123607575893402,0.7192132472991943,-0.2852143943309784,0.9550356268882751,0.5805112719535828,0.6707286238670349,-0.16537268459796906,0.9765009880065918,0.4160248935222626,0.7043601870536804,-0.21925896406173706,0.9516968131065369,0.5343822240829468,0.6472405195236206,0.017419878393411636,0.9992530345916748,0.45721617341041565,0.6518236398696899,-0.01721157878637314,0.9989599585533142,0.5471481084823608,0.8862781524658203,-0.04372312128543854,0.8460132479667664,0.4629404842853546,0.8822547197341919,-0.050542231649160385,0.8228052854537964,0.5635570883750916,1.0680516958236694,0.18159173429012299,0.36197909712791443,0.453855037689209,1.0624372959136963,0.18361620604991913,0.25441887974739075,0.5590987801551819,1.0912597179412842,0.19514092803001404,0.18487964570522308,0.45477694272994995,1.0841264724731445,0.20120035111904144,0.10360600799322128,0.5741214752197266,1.1421737670898438,0.047910332679748535,0.18999050557613373,0.45770832896232605,1.135066270828247,0.04330075532197952,0.15092071890830994
neutral,0.4871545135974884,0.23841163516044617,-0.3430469334125519,0.9999862909317017,0.49313992261886597,0.21664385497570038,-0.3231067359447479,0.9999732971191406,0.4961104094982147,0.21623550355434418,-0.32321661710739136,0.9999715089797974,0.5012708902359009,0.2161536067724228,-0.3233405649662018,0.9999721050262451,0.47715678811073303,0.21837326884269714,-0.3267393112182617,0.9999701976776123,0.470621258020401,0.21991804242134094,-0.32672327756881714,0.999967098236084,0.46590057015419006,0.22159826755523682,-0.3267899453639984,0.9999672174453735,0.5068331956863403,0.22561044991016388,-0.18476061522960663,0.9999557137489319,0.45778360962867737,0.2324932962656021,-0.2000829130411148,0.9999699592590332,0.49620702862739563,0.26021361351013184,-0.28917190432548523,0.9999907612800598,0.47728902101516724,0.2639901638031006,-0.2937213182449341,0.9999905824661255,0.555763840675354,0.3504265546798706,-0.07224743813276291,0.9999774098396301,0.4225037395954132,0.36722373962402344,-0.12099192291498184,0.9999390840530396,0.5747015476226807,0.503884494304657,0.001795405987650156,0.9906059503555298,0.40578925609588623,0.532132625579834,-0.08060648292303085,0.9927505254745483,0.5902348756790161,0.6425721645355225,-0.13918036222457886,0.9890999794006348,0.40575891733169556,0.6759458184242249,-0.19915330410003662,0.9764360189437866,0.5962511897087097,0.6845750212669373,-0.1843348741531372,0.975984513759613,0.4001447260379791,0.720345139503479,-0.23877985775470734,0.950066328048706,0.5867733359336853,0.6823654770851135,-0.22753514349460602,0.9786989092826843,0.41207483410835266,0.719262957572937,-0.2844347357749939,0.9541891813278198,0.5813266038894653,0.6707671284675598,-0.15974989533424377,0.9751223921775818,0.41574811935424805,0.7043516635894775,-0.21854683756828308,0.9507725238800049,0.5346398949623108,0.6472741961479187,0.017488041892647743,0.9992238879203796,0.45735740661621094,0.6517881155014038,-0.01727861724793911,0.9989374279975891,0.5476493835449219,0.8879340887069702,-0.047389235347509384,0.857037365436554,0.462655633687973,0.8847022652626038,-0.05261201784014702,0.8342627286911011,0.5637311935424805,1.0714170932769775,0.17851361632347107,0.38793206214904785,0.4508882164955139,1.0639605522155762,0.18758393824100494,0.27263548970222473,0.5590963959693909,1.0946340560913086,0.19217239320278168,0.19345220923423767,0.4518245756626129,1.0857558250427246,0.20600618422031403,0.10908547788858414,0.5740751028060913,1.1467558145523071,0.04280119389295578,0.20401054620742798,0.4534066915512085,1.1365230083465576,0.049050457775592804,0.16170041263103485
neutral,0.4862091541290283,0.23782679438591003,-0.34333065152168274,0.9999858736991882,0.4925193190574646,0.21585890650749207,-0.32339900732040405,0.9999722242355347,0.4960063695907593,0.21552172303199768,-0.32350897789001465,0.9999704360961914,0.5005061030387878,0.2154126614332199,-0.3236320912837982,0.9999710917472839,0.4760686159133911,0.21788690984249115,-0.3268245756626129,0.9999691843986511,0.4700784981250763,0.21939732134342194,-0.3268073797225952,0.999966025352478,0.46516159176826477,0.22110894322395325,-0.3268736004829407,0.9999662637710571,0.506686270236969,0.22497078776359558,-0.185557559132576,0.9999539852142334,0.45779260993003845,0.2323518544435501,-0.19933882355690002,0.999968945980072,0.4960411489009857,0.2596449851989746,-0.2896556258201599,0.9999904036521912,0.4767855107784271,0.2636615037918091,-0.29381513595581055,0.9999902248382568,0.5560365915298462,0.3502306342124939,-0.07326360791921616,0.9999764561653137,0.4226977825164795,0.3672769367694855,-0.12051267921924591,0.9999382495880127,0.574786901473999,0.5033756494522095,0.0008472823537886143,0.9902472496032715,0.40580421686172485,0.5320878028869629,-0.0778583511710167,0.9925717711448669,0.5911586284637451,0.6419890522956848,-0.13969303667545319,0.9885218143463135,0.40572354197502136,0.6760191321372986,-0.19603398442268372,0.9755834341049194,0.5967358350753784,0.684552013874054,-0.18505635857582092,0.9749768376350403,0.40009352564811707,0.7207556366920471,-0.23593896627426147,0.9483692646026611,0.5873293876647949,0.6823928356170654,-0.2285957783460617,0.9777840971946716,0.41178685426712036,0.7196012139320374,-0.2829180061817169,0.9525972008705139,0.5819734334945679,0.6707882881164551,-0.1605198085308075,0.9739981293678284,0.41545021533966064,0.7046215534210205,-0.2161186933517456,0.9491603970527649,0.5347463488578796,0.6475163102149963,0.017222469672560692,0.9992097616195679,0.4574016034603119,0.6517982482910156,-0.017008798196911812,0.9989292025566101,0.5478619337081909,0.8886168003082275,-0.04799605906009674,0.8693616390228271,0.46182265877723694,0.8861427307128906,-0.05249057710170746,0.8473161458969116,0.563744843006134,1.0717823505401611,0.18129652738571167,0.41813957691192627,0.4486333429813385,1.0636820793151855,0.19379472732543945,0.2920795977115631,0.5590800642967224,1.0949232578277588,0.19560499489307404,0.20322780311107635,0.4499395191669464,1.0853347778320312,0.21299545466899872,0.1166611984372139,0.5737636089324951,1.1475642919540405,0.04667635262012482,0.22039997577667236,0.44966942071914673,1.1361541748046875,0.0574081689119339,0.17373253405094147
neutral,0.4829784631729126,0.23721915483474731,-0.34433847665786743,0.9999859929084778,0.4892764389514923,0.21514861285686493,-0.32434889674186707,0.9999719858169556,0.49428218603134155,0.21473215520381927,-0.3244650661945343,0.9999701976776123,0.49801644682884216,0.21469718217849731,-0.3245856463909149,0.9999709129333496,0.4728534519672394,0.21747323870658875,-0.3264477252960205,0.9999690651893616,0.4676726162433624,0.21884332597255707,-0.32642361521720886,0.9999659657478333,0.46219366788864136,0.22053705155849457,-0.32649099826812744,0.9999662041664124,0.5042787194252014,0.22429868578910828,-0.1877891570329666,0.9999537467956543,0.4568439722061157,0.231888085603714,-0.1962263137102127,0.9999685287475586,0.4937809407711029,0.25900113582611084,-0.29153069853782654,0.9999904036521912,0.47397464513778687,0.26343679428100586,-0.293806791305542,0.9999901652336121,0.5555638074874878,0.34892746806144714,-0.07768058031797409,0.9999765753746033,0.42200353741645813,0.36753585934638977,-0.11779265850782394,0.9999382495880127,0.5752222537994385,0.5012629628181458,-0.00359160965308547,0.9903784990310669,0.4058602750301361,0.532356858253479,-0.07437868416309357,0.9922687411308289,0.5919956564903259,0.6409241557121277,-0.1441187560558319,0.9884121417999268,0.40568113327026367,0.6765673756599426,-0.1934637725353241,0.9743825197219849,0.5972433686256409,0.6838502883911133,-0.18985125422477722,0.9747077226638794,0.39992472529411316,0.721647322177887,-0.23359344899654388,0.9462317824363708,0.5880295634269714,0.6818398237228394,-0.23360280692577362,0.9775499701499939,0.411396324634552,0.7205291986465454,-0.28182700276374817,0.9506485462188721,0.5827106237411499,0.670407772064209,-0.16476109623908997,0.9736393690109253,0.4151310622692108,0.7054813504219055,-0.2139459252357483,0.9471414089202881,0.5350714921951294,0.6476430296897888,0.01634654588997364,0.9991811513900757,0.45744192600250244,0.6518658399581909,-0.01612800732254982,0.9988988041877747,0.5480459332466125,0.8886091709136963,-0.04753337800502777,0.8783954381942749,0.46143704652786255,0.8862312436103821,-0.05075415223836899,0.8572450876235962,0.5635737180709839,1.0716552734375,0.18633262813091278,0.4423907995223999,0.44655758142471313,1.0635247230529785,0.19525139033794403,0.31257376074790955,0.5586758255958557,1.0947626829147339,0.20069964230060577,0.2137705385684967,0.4479127824306488,1.0850672721862793,0.2141200453042984,0.12632237374782562,0.5733747482299805,1.147255301475525,0.04932868853211403,0.2341272532939911,0.447231650352478,1.1359686851501465,0.0574922077357769,0.18687522411346436
